Sobic.001G000100.1	Sb01g000200
Sobic.007G209100.1	Sb07g027640
Sobic.007G209200.1	Sb07g027650
Sobic.007G209300.2	Sb07g027660
Sobic.007G209300.3	Sb07g027660
Sobic.007G209300.4	Sb07g027660
Sobic.007G209300.5	Sb07g027660
Sobic.007G209300.6	Sb07g027660
Sobic.007G209300.7	Sb07g027660
Sobic.007G209400.1	Sb07g027670
Sobic.007G209500.1	Sb07g027680
Sobic.007G209600.1	Sb07g027690
Sobic.007G209800.1	Sb07g027700
Sobic.007G209900.1	Sb07g027710
Sobic.007G210000.1	Sb07g027720
Sobic.007G210100.1	Sb07g027730
Sobic.007G210100.2	Sb07g027730
Sobic.007G210200.1	Sb07g027740
Sobic.007G210200.2	Sb07g027740
Sobic.007G210300.1	Sb07g027750
Sobic.007G210300.3	Sb07g027750
Sobic.007G210300.4	Sb07g027750
Sobic.007G210400.1	Sb07g027760
Sobic.007G210500.1	Sb07g027770
Sobic.007G210500.2	Sb07g027770
Sobic.007G210500.3	Sb07g027770
Sobic.007G210700.2	Sb07g027790
Sobic.007G210700.3	Sb07g027790
Sobic.007G210700.4	Sb07g027790
Sobic.007G210700.5	Sb07g027790
Sobic.007G210700.6	Sb07g027790
Sobic.007G210700.7	Sb07g027790
Sobic.007G210801.1	Sb07g027795
Sobic.007G210801.2	Sb07g027795
Sobic.007G210801.3	Sb07g027795
Sobic.007G210801.4	Sb07g027795
Sobic.007G210801.5	Sb07g027795
Sobic.007G210900.1	Sb07g027800
Sobic.007G210900.2	Sb07g027800
Sobic.007G211000.1	Sb07g027810
Sobic.007G211000.3	Sb07g027810
Sobic.007G211000.4	Sb07g027810
Sobic.007G211000.5	Sb07g027810
Sobic.007G211200.1	Sb07g027840
Sobic.007G211300.2	Sb07g027850
Sobic.007G211300.4	Sb07g027850
Sobic.007G211300.5	Sb07g027850
Sobic.007G211300.6	Sb07g027850
Sobic.007G211300.7	Sb07g027850
Sobic.007G211400.1	Sb07g027860
Sobic.007G211500.1	Sb07g027870
Sobic.007G211600.1	Sb07g027880
Sobic.007G211700.1	Sb07g027890
Sobic.007G211800.1	Sb07g027900
Sobic.007G211900.1	Sb07g027910
Sobic.007G212000.1	Sb07g027920
Sobic.007G212100.1	Sb07g027930
Sobic.007G212200.3	Sb07g027940
Sobic.007G212200.4	Sb07g027940
Sobic.007G212200.5	Sb07g027940
Sobic.007G212300.1	Sb07g027950
Sobic.007G212300.2	Sb07g027950
Sobic.007G212500.1	Sb07g027970
Sobic.007G212500.2	Sb07g027970
Sobic.007G212600.1	Sb07g027980
Sobic.007G212700.1	Sb07g027990
Sobic.007G212800.1	Sb07g028000
Sobic.007G212900.1	Sb07g028010
Sobic.007G213000.1	Sb07g028020
Sobic.007G213200.1	Sb07g028040
Sobic.007G213300.1	Sb07g028050
Sobic.007G213300.2	Sb07g028050
Sobic.007G213400.1	Sb07g028060
Sobic.007G213400.2	Sb07g028060
Sobic.007G213500.1	Sb07g028065
Sobic.007G213600.1	Sb07g028070
Sobic.007G213600.2	Sb07g028070
Sobic.007G213600.3	Sb07g028070
Sobic.007G213600.4	Sb07g028070
Sobic.007G213700.1	Sb07g028080
Sobic.007G213800.1	Sb07g028090
Sobic.007G214300.1	Sb07g028100
Sobic.007G214300.2	Sb07g028100
Sobic.007G214300.3	Sb07g028100
Sobic.007G214400.1	Sb07g028110
Sobic.007G214500.1	Sb07g028120
Sobic.007G214600.1	Sb07g028130
Sobic.007G214700.1	Sb07g028140
Sobic.007G214800.1	Sb07g028150
Sobic.007G214800.2	Sb07g028150
Sobic.007G215200.1	Sb07g028160
Sobic.007G215300.1	Sb07g028170
Sobic.007G215500.1	Sb07g028190
Sobic.007G215500.2	Sb07g028190
Sobic.007G215600.1	Sb07g028200
Sobic.007G215900.1	Sb07g028230
Sobic.007G216100.1	Sb07g028250
Sobic.007G216201.1	Sb07g028260
Sobic.007G216300.1	Sb07g028270
Sobic.007G216401.1	Sb07g028280
Sobic.007G216500.1	Sb07g028290
Sobic.007G216600.1	Sb07g028300
Sobic.007G216600.2	Sb07g028300
Sobic.007G216700.2	Sb07g028310
Sobic.007G216800.1	Sb07g028320
Sobic.007G216900.1	Sb07g028330
Sobic.007G217000.1	Sb07g028340
Sobic.007G217000.2	Sb07g028340
Sobic.007G217100.1	Sb07g028350
Sobic.007G217100.2	Sb07g028350
Sobic.007G217100.3	Sb07g028350
Sobic.007G217200.1	Sb07g028360
Sobic.007G217400.1	Sb07g028380
Sobic.007G217600.1	Sb07g028400
Sobic.007G217700.1	Sb07g028430
Sobic.007G217700.2	Sb07g028430
Sobic.007G217700.3	Sb07g028430
Sobic.007G217700.4	Sb07g028430
Sobic.007G217700.5	Sb07g028430
Sobic.007G217700.6	Sb07g028430
Sobic.007G217700.7	Sb07g028430
Sobic.007G217800.1	Sb07g028440
Sobic.007G217800.2	Sb07g028440
Sobic.007G218000.1	Sb07g028460
Sobic.007G218100.1	Sb07g028470
Sobic.007G218300.3	Sb07g028480
Sobic.007G218300.4	Sb07g028480
Sobic.007G218500.1	Sb07g028490
Sobic.007G218600.1	Sb07g028510
Sobic.007G218600.2	Sb07g028510
Sobic.007G218700.1	Sb07g028520
Sobic.007G218800.1	Sb07g028530
Sobic.007G218900.1	Sb07g028540
Sobic.007G219000.1	Sb07g028550
Sobic.007G219100.1	Sb07g028560
Sobic.007G219100.2	Sb07g028560
Sobic.007G219200.3	Sb07g028570
Sobic.007G219400.1	Sb07g028590
Sobic.007G219500.1	Sb07g028600
Sobic.007G219800.1	Sb07g028610
Sobic.007G219900.1	Sb07g028620
Sobic.007G220000.1	Sb07g028630
Sobic.007G220100.1	Sb07g028640
Sobic.007G220200.3	Sb07g028650
Sobic.007G220300.1	Sb07g028660
Sobic.007G220300.2	Sb07g028660
Sobic.007G220400.1	Sb07g028670
Sobic.007G220700.1	Sb07g028690
Sobic.007G220900.1	Sb07g028700
Sobic.007G220900.2	Sb07g028700
Sobic.007G221000.1	Sb07g028710
Sobic.007G221100.1	Sb07g028720
Sobic.007G221100.2	Sb07g028720
Sobic.007G221400.1	Sb07g028740
Sobic.007G221600.1	Sb07g028750
Sobic.007G221800.1	Sb07g028760
Sobic.007G221932.1	Sb07g028770
Sobic.007G222600.1	Sb07g028780
Sobic.007G222700.1	Sb07g028790
Sobic.007G222800.1	Sb07g028800
Sobic.007G222900.1	Sb07g028810
Sobic.007G222900.2	Sb07g028810
Sobic.007G222900.3	Sb07g028810
Sobic.007G222900.4	Sb07g028810
Sobic.007G223000.1	Sb07g028820
Sobic.007G223100.1	Sb07g028830
Sobic.007G223300.1	Sb07g028860
Sobic.007G223400.1	Sb07g028870
Sobic.007G223500.1	Sb07g028880
Sobic.007G223500.2	Sb07g028880
Sobic.007G223500.3	Sb07g028880
Sobic.007G223500.4	Sb07g028880
Sobic.007G223600.1	Sb07g028890
Sobic.007G223900.1	Sb07g028920
Sobic.007G224000.1	Sb07g028930
Sobic.007G224100.1	Sb07g028940
Sobic.007G224200.1	Sb07g028945
Sobic.007G224200.2	Sb07g028945
Sobic.007G224200.3	Sb07g028945
Sobic.007G224300.1	Sb07g028950
Sobic.007G224500.2	Sb07g028970
Sobic.007G224500.3	Sb07g028970
Sobic.007G224700.1	Sb07g028980
Sobic.007G224800.1	Sb07g028990
Sobic.007G224900.1	Sb07g029000
Sobic.007G224900.2	Sb07g029000
Sobic.007G224900.3	Sb07g029000
Sobic.007G225100.1	Sb07g029020
Sobic.007G225200.1	Sb07g029030
Sobic.007G225200.2	Sb07g029030
Sobic.007G225200.3	Sb07g029030
Sobic.007G225200.4	Sb07g029030
Sobic.007G225200.5	Sb07g029030
Sobic.007G225200.6	Sb07g029030
Sobic.007G225200.7	Sb07g029030
Sobic.007G225300.1	Sb07g029040
Sobic.007G225300.2	Sb07g029040
Sobic.007G225300.3	Sb07g029040
Sobic.007G225300.4	Sb07g029040
Sobic.007G225400.1	Sb07g029050
Sobic.007G225500.1	Sb07g029060
Sobic.007G225600.1	Sb07g029070
Sobic.007G225700.1	Sb07g029080
Sobic.007G225800.1	Sb07g029085
Sobic.007G226000.2	Sb07g029100
Sobic.007G226000.3	Sb07g029100
Sobic.007G226000.4	Sb07g029100
Sobic.007G226100.1	Sb07g029110
Sobic.007G226300.1	Sb07g029120
Sobic.007G226400.1	Sb07g029130
Sobic.007G226500.1	Sb07g029140
Sobic.007G226500.2	Sb07g029140
Sobic.007G226700.1	Sb07g029165
Sobic.007G226800.1	Sb07g029170
Sobic.007G227000.1	Sb07g029180
Sobic.007G227100.1	Sb07g029190
Sobic.007G227500.1	Sb07g029210
Sobic.007G227600.2	Sb07g029220
Sobic.007G227700.1	Sb07g029230
Sobic.008G000100.1	Sb08g000200
Sobic.008G000300.1	Sb08g000210
Sobic.008G000400.1	Sb08g000220
Sobic.008G000500.1	Sb08g000230
Sobic.008G000600.2	Sb08g000235
Sobic.008G000700.1	Sb08g000240
Sobic.008G000800.1	Sb08g000250
Sobic.008G000800.2	Sb08g000250
Sobic.008G001000.1	Sb08g000260
Sobic.008G001100.1	Sb08g000270
Sobic.008G001200.1	Sb08g000280
Sobic.008G001200.2	Sb08g000280
Sobic.008G001200.3	Sb08g000280
Sobic.008G001400.1	Sb08g000310
Sobic.008G001500.1	Sb08g000320
Sobic.008G001700.1	Sb08g000330
Sobic.008G001800.3	Sb08g000340
Sobic.008G001900.1	Sb08g000350
Sobic.008G002000.1	Sb08g000360
Sobic.008G002000.2	Sb08g000360
Sobic.008G002300.1	Sb08g000380
Sobic.008G002300.2	Sb08g000380
Sobic.008G002400.1	Sb08g000390
Sobic.008G002500.3	Sb08g000400
Sobic.008G002500.4	Sb08g000400
Sobic.008G002500.5	Sb08g000400
Sobic.008G002500.6	Sb08g000400
Sobic.008G002600.1	Sb08g000410
Sobic.008G002700.1	Sb08g000420
Sobic.008G002800.1	Sb08g000430
Sobic.008G003200.1	Sb08g000460
Sobic.008G003200.2	Sb08g000460
Sobic.008G003400.1	Sb08g000465
Sobic.008G003600.1	Sb08g000470
Sobic.008G004000.1	Sb08g000490
Sobic.008G004000.2	Sb08g000490
Sobic.008G004200.1	Sb08g000510
Sobic.008G004300.1	Sb08g000520
Sobic.008G004300.2	Sb08g000520
Sobic.008G004300.3	Sb08g000520
Sobic.008G004300.4	Sb08g000520
Sobic.008G004400.1	Sb08g000530
Sobic.008G004600.1	Sb08g000540
Sobic.008G004600.2	Sb08g000540
Sobic.008G004800.1	Sb08g000550
Sobic.008G004900.1	Sb08g000570
Sobic.008G004900.2	Sb08g000570
Sobic.008G004900.3	Sb08g000570
Sobic.008G005000.1	Sb08g000575
Sobic.008G005100.2	Sb08g000580
Sobic.008G005100.3	Sb08g000580
Sobic.008G005200.1	Sb08g000590
Sobic.008G005400.1	Sb08g000610
Sobic.008G005800.1	Sb08g000630
Sobic.008G005900.1	Sb08g000640
Sobic.008G006000.1	Sb08g000650
Sobic.008G006000.2	Sb08g000650
Sobic.008G006000.3	Sb08g000650
Sobic.008G006100.1	Sb08g000660
Sobic.008G006300.1	Sb08g000680
Sobic.008G006400.1	Sb08g000695
Sobic.008G006800.1	Sb08g000710
Sobic.008G006900.1	Sb08g000720
Sobic.008G007000.1	Sb08g000730
Sobic.008G007100.1	Sb08g000740
Sobic.008G007200.1	Sb08g000750
Sobic.008G007300.1	Sb08g000760
Sobic.008G007400.1	Sb08g000770
Sobic.008G007600.1	Sb08g000775
Sobic.008G008100.1	Sb08g000780
Sobic.008G008100.2	Sb08g000780
Sobic.008G008100.3	Sb08g000780
Sobic.008G008100.4	Sb08g000780
Sobic.008G008100.5	Sb08g000780
Sobic.008G008100.6	Sb08g000780
Sobic.008G008400.1	Sb08g000800
Sobic.008G008500.1	Sb08g000810
Sobic.008G008900.1	Sb08g000850
Sobic.008G008900.2	Sb08g000850
Sobic.008G009300.1	Sb08g000870
Sobic.008G009600.1	Sb08g000900
Sobic.008G009600.2	Sb08g000900
Sobic.008G009700.1	Sb08g000910
Sobic.008G009800.1	Sb08g000920
Sobic.008G009800.2	Sb08g000920
Sobic.008G009900.2	Sb08g000930
Sobic.008G009900.3	Sb08g000930
Sobic.008G009900.5	Sb08g000930
Sobic.008G009900.6	Sb08g000930
Sobic.008G009900.7	Sb08g000930
Sobic.008G009900.8	Sb08g000930
Sobic.008G010000.1	Sb08g000940
Sobic.008G010000.2	Sb08g000940
Sobic.008G010000.3	Sb08g000940
Sobic.008G010100.1	Sb08g000945
Sobic.008G010200.1	Sb08g000960
Sobic.008G010200.2	Sb08g000960
Sobic.008G010300.1	Sb08g000970
Sobic.008G010500.1	Sb08g000990
Sobic.008G010600.1	Sb08g001000
Sobic.008G010700.1	Sb08g001005
Sobic.008G010700.2	Sb08g001005
Sobic.008G010700.3	Sb08g001005
Sobic.008G010800.1	Sb08g001010
Sobic.008G010900.1	Sb08g001020
Sobic.008G011000.1	Sb08g001030
Sobic.008G011200.1	Sb08g001050
Sobic.008G011300.1	Sb08g001060
Sobic.008G011400.1	Sb08g001070
Sobic.008G011500.1	Sb08g001080
Sobic.008G011600.1	Sb08g001090
Sobic.008G011700.1	Sb08g001100
Sobic.008G011800.1	Sb08g001110
Sobic.008G012100.1	Sb08g001120
Sobic.008G012300.1	Sb08g001140
Sobic.008G012400.1	Sb08g001160
Sobic.008G012600.1	Sb08g001180
Sobic.008G012900.1	Sb08g001200
Sobic.008G013300.1	Sb08g001210
Sobic.008G013400.1	Sb08g001220
Sobic.008G013800.1	Sb08g001240
Sobic.008G014000.1	Sb08g001250
Sobic.008G014100.1	Sb08g001260
Sobic.008G014200.1	Sb08g001265
Sobic.008G014300.1	Sb08g001270
Sobic.008G014400.1	Sb08g001280
Sobic.008G014500.2	Sb08g001290
Sobic.008G014500.3	Sb08g001290
Sobic.008G014500.4	Sb08g001290
Sobic.008G014700.1	Sb08g001300
Sobic.008G015000.1	Sb08g001320
Sobic.008G015100.1	Sb08g001330
Sobic.008G015200.1	Sb08g001340
Sobic.008G015200.2	Sb08g001340
Sobic.008G015300.1	Sb08g001350
Sobic.008G015300.4	Sb08g001350
Sobic.008G015500.1	Sb08g001370
Sobic.008G015600.1	Sb08g001380
Sobic.008G015800.1	Sb08g001400
Sobic.008G015800.10	Sb08g001400
Sobic.008G015800.11	Sb08g001400
Sobic.008G015800.12	Sb08g001400
Sobic.008G015800.13	Sb08g001400
Sobic.008G015800.2	Sb08g001400
Sobic.008G015800.3	Sb08g001400
Sobic.008G015800.4	Sb08g001400
Sobic.008G015800.5	Sb08g001400
Sobic.008G015800.6	Sb08g001400
Sobic.008G015800.7	Sb08g001400
Sobic.008G015800.8	Sb08g001400
Sobic.008G015800.9	Sb08g001400
Sobic.008G016000.1	Sb08g001410
Sobic.008G016000.2	Sb08g001410
Sobic.008G016100.1	Sb08g001420
Sobic.008G016200.1	Sb08g001430
Sobic.008G016300.1	Sb08g001435
Sobic.008G016500.1	Sb08g001440
Sobic.008G016600.1	Sb08g001450
Sobic.008G016700.1	Sb08g001460
Sobic.008G016800.1	Sb08g001470
Sobic.008G016900.1	Sb08g001480
Sobic.008G017200.1	Sb08g001495
Sobic.008G017200.2	Sb08g001495
Sobic.008G017400.1	Sb08g001510
Sobic.008G017700.1	Sb08g001530
Sobic.008G017800.1	Sb08g001540
Sobic.008G017900.1	Sb08g001550
Sobic.008G018000.1	Sb08g001560
Sobic.008G018100.1	Sb08g001570
Sobic.008G018100.2	Sb08g001570
Sobic.008G018100.3	Sb08g001570
Sobic.008G018100.4	Sb08g001570
Sobic.008G018200.1	Sb08g001580
Sobic.008G018200.2	Sb08g001580
Sobic.008G018300.2	Sb08g001590
Sobic.008G018300.3	Sb08g001590
Sobic.008G018400.1	Sb08g001595
Sobic.008G018500.1	Sb08g001600
Sobic.008G018500.2	Sb08g001600
Sobic.008G018600.1	Sb08g001610
Sobic.008G018800.1	Sb08g001620
Sobic.008G018800.2	Sb08g001620
Sobic.008G018800.3	Sb08g001620
Sobic.008G018800.4	Sb08g001620
Sobic.008G018800.5	Sb08g001620
Sobic.008G018900.1	Sb08g001630
Sobic.008G019000.1	Sb08g001640
Sobic.008G019300.1	Sb08g001650
Sobic.008G019300.2	Sb08g001650
Sobic.008G019300.3	Sb08g001650
Sobic.008G019300.4	Sb08g001650
Sobic.008G019400.1	Sb08g001710
Sobic.008G019600.1	Sb08g001730
Sobic.008G019700.1	Sb08g001740
Sobic.008G019800.1	Sb08g001750
Sobic.008G019900.1	Sb08g001760
Sobic.008G020200.1	Sb08g001790
Sobic.008G020300.1	Sb08g001800
Sobic.008G020500.1	Sb08g001810
Sobic.008G020600.1	Sb08g001820
Sobic.008G020700.1	Sb08g001830
Sobic.008G020800.1	Sb08g001840
Sobic.008G021000.1	Sb08g001860
Sobic.008G021000.2	Sb08g001860
Sobic.008G021100.1	Sb08g001870
Sobic.008G021200.1	Sb08g001880
Sobic.008G021300.1	Sb08g001890
Sobic.008G021400.1	Sb08g001900
Sobic.008G021601.1	Sb08g001910
Sobic.008G021700.1	Sb08g001930
Sobic.008G021800.1	Sb08g001940
Sobic.008G021900.1	Sb08g001950
Sobic.008G021900.2	Sb08g001950
Sobic.008G021900.3	Sb08g001950
Sobic.008G022000.1	Sb08g001960
Sobic.008G022000.2	Sb08g001960
Sobic.008G022100.1	Sb08g001970
Sobic.008G022200.1	Sb08g001980
Sobic.008G022300.2	Sb08g001990
Sobic.008G022300.3	Sb08g001990
Sobic.008G022400.1	Sb08g002000
Sobic.008G022500.1	Sb08g002010
Sobic.008G022600.1	Sb08g002020
Sobic.008G022701.1	Sb08g002022
Sobic.008G023000.1	Sb08g002040
Sobic.008G023200.1	Sb08g002050
Sobic.008G023300.1	Sb08g002056
Sobic.008G023500.1	Sb08g002062
Sobic.008G023600.1	Sb08g002065
Sobic.008G023600.2	Sb08g002065
Sobic.008G024000.1	Sb08g002070
Sobic.008G024100.1	Sb08g002080
Sobic.008G024200.1	Sb08g002090
Sobic.008G024300.1	Sb08g002100
Sobic.008G024300.2	Sb08g002100
Sobic.008G024400.1	Sb08g002110
Sobic.008G024500.1	Sb08g002130
Sobic.008G024600.1	Sb08g002140
Sobic.008G024800.1	Sb08g002160
Sobic.008G024900.1	Sb08g002170
Sobic.008G025100.1	Sb08g002190
Sobic.008G025200.1	Sb08g002200
Sobic.008G025300.1	Sb08g002210
Sobic.008G025500.1	Sb08g002230
Sobic.008G025600.1	Sb08g002240
Sobic.008G025700.1	Sb08g002250
Sobic.008G025900.1	Sb08g002270
Sobic.008G026100.1	Sb08g002280
Sobic.008G026200.1	Sb08g002290
Sobic.008G026400.1	Sb08g002300
Sobic.008G026600.1	Sb08g002310
Sobic.008G026600.2	Sb08g002310
Sobic.008G026700.1	Sb08g002320
Sobic.008G026700.2	Sb08g002320
Sobic.008G026800.1	Sb08g002330
Sobic.008G026800.2	Sb08g002330
Sobic.008G026900.1	Sb08g002340
Sobic.008G027000.1	Sb08g002350
Sobic.008G027200.1	Sb08g002390
Sobic.008G027300.1	Sb08g002380
Sobic.008G027400.1	Sb08g002410
Sobic.008G027600.1	Sb08g002420
Sobic.008G027700.1	Sb08g002430
Sobic.008G027800.1	Sb08g002440
Sobic.008G027900.1	Sb08g002450
Sobic.008G028000.1	Sb08g002460
Sobic.008G028100.1	Sb08g002470
Sobic.008G028200.1	Sb08g002480
Sobic.008G028300.1	Sb08g002500
Sobic.008G028400.1	Sb08g002505
Sobic.008G028500.1	Sb08g002510
Sobic.008G028600.1	Sb08g002520
Sobic.008G028700.1	Sb08g002530
Sobic.008G028800.1	Sb08g002540
Sobic.008G029200.1	Sb08g002570
Sobic.008G029300.1	Sb08g002580
Sobic.008G029300.2	Sb08g002580
Sobic.008G029400.1	Sb08g002590
Sobic.008G029400.2	Sb08g002590
Sobic.008G030100.1	Sb08g002620
Sobic.008G030100.2	Sb08g002620
Sobic.008G030600.1	Sb08g002660
Sobic.008G030700.1	Sb08g002670
Sobic.008G030900.1	Sb08g002690
Sobic.008G030900.2	Sb08g002690
Sobic.008G031000.1	Sb08g002700
Sobic.008G031200.1	Sb08g002705
Sobic.008G031200.2	Sb08g002705
Sobic.008G031200.3	Sb08g002705
Sobic.008G031300.1	Sb08g002707
Sobic.008G031350.1	Sb08g002710
Sobic.008G031400.1	Sb08g002720
Sobic.008G031600.1	Sb08g002730
Sobic.008G031600.2	Sb08g002730
Sobic.008G031800.1	Sb08g002737
Sobic.008G032000.1	Sb08g002740
Sobic.008G032100.1	Sb08g002750
Sobic.008G032300.1	Sb08g002770
Sobic.008G032400.1	Sb08g002780
Sobic.008G032400.3	Sb08g002780
Sobic.008G032500.1	Sb08g002790
Sobic.008G032600.1	Sb08g002800
Sobic.008G032800.1	Sb08g002810
Sobic.008G033000.1	Sb08g002836
Sobic.008G033200.1	Sb08g002850
Sobic.008G033200.2	Sb08g002850
Sobic.008G033200.3	Sb08g002850
Sobic.008G033200.4	Sb08g002850
Sobic.008G033200.5	Sb08g002850
Sobic.008G033200.6	Sb08g002850
Sobic.008G033400.1	Sb08g002870
Sobic.008G033500.1	Sb08g002880
Sobic.008G033600.1	Sb08g002890
Sobic.008G033600.2	Sb08g002890
Sobic.008G033800.1	Sb08g002910
Sobic.008G033800.3	Sb08g002910
Sobic.008G033900.1	Sb08g002920
Sobic.008G033900.2	Sb08g002920
Sobic.008G033900.3	Sb08g002920
Sobic.008G034200.1	Sb08g002940
Sobic.008G034400.1	Sb08g002960
Sobic.008G034500.1	Sb08g002970
Sobic.008G034600.1	Sb08g002980
Sobic.008G034600.2	Sb08g002980
Sobic.008G034600.3	Sb08g002980
Sobic.008G034600.4	Sb08g002980
Sobic.008G034600.5	Sb08g002980
Sobic.008G034700.1	Sb08g002990
Sobic.008G034800.1	Sb08g003000
Sobic.008G034900.1	Sb08g003020
Sobic.008G035000.1	Sb08g003030
Sobic.008G035400.1	Sb08g003040
Sobic.008G035600.1	Sb08g003060
Sobic.008G035700.1	Sb08g003080
Sobic.008G035800.1	Sb08g003090
Sobic.008G035900.1	Sb08g003100
Sobic.008G036000.1	Sb08g003110
Sobic.008G036100.1	Sb08g003120
Sobic.008G036200.1	Sb08g003130
Sobic.008G036300.1	Sb08g003140
Sobic.008G036600.1	Sb08g003160
Sobic.008G036800.1	Sb08g003170
Sobic.008G036900.1	Sb08g003180
Sobic.008G036900.2	Sb08g003180
Sobic.008G037000.1	Sb08g003190
Sobic.008G037000.2	Sb08g003190
Sobic.008G037200.1	Sb08g003200
Sobic.008G037300.1	Sb08g003210
Sobic.008G037500.1	Sb08g003220
Sobic.008G037600.1	Sb08g003230
Sobic.008G037700.1	Sb08g003240
Sobic.008G037800.1	Sb08g003250
Sobic.008G037900.2	Sb08g003260
Sobic.008G038000.1	Sb08g003270
Sobic.008G038100.1	Sb08g003280
Sobic.008G038200.1	Sb08g003290
Sobic.008G038300.1	Sb08g003300
Sobic.008G038400.1	Sb08g003310
Sobic.008G038500.2	Sb08g003320
Sobic.008G038500.3	Sb08g003320
Sobic.008G038600.1	Sb08g003330
Sobic.008G038700.1	Sb08g003340
Sobic.008G039000.1	Sb08g003360
Sobic.008G039300.1	Sb08g003380
Sobic.008G039501.1	Sb08g003400
Sobic.008G039501.2	Sb08g003400
Sobic.008G039501.3	Sb08g003400
Sobic.008G039600.1	Sb08g003410
Sobic.008G039800.1	Sb08g003430
Sobic.008G039900.1	Sb08g003440
Sobic.008G040000.1	Sb08g003450
Sobic.008G040100.1	Sb08g003460
Sobic.008G040100.2	Sb08g003460
Sobic.008G040300.1	Sb08g003480
Sobic.008G040400.1	Sb08g003490
Sobic.008G040600.1	Sb08g003500
Sobic.008G040600.2	Sb08g003500
Sobic.008G040700.1	Sb08g003510
Sobic.008G040700.2	Sb08g003510
Sobic.008G040900.1	Sb08g003530
Sobic.008G040900.2	Sb08g003530
Sobic.008G040900.3	Sb08g003530
Sobic.008G040900.4	Sb08g003530
Sobic.008G040900.5	Sb08g003530
Sobic.008G041000.1	Sb08g003540
Sobic.008G041100.1	Sb08g003550
Sobic.008G041300.1	Sb08g003560
Sobic.008G041300.2	Sb08g003560
Sobic.008G041300.3	Sb08g003560
Sobic.008G041300.4	Sb08g003560
Sobic.008G041300.5	Sb08g003560
Sobic.008G041700.1	Sb08g003590
Sobic.008G041900.1	Sb08g003600
Sobic.008G042200.1	Sb08g003630
Sobic.008G042300.1	Sb08g003640
Sobic.008G042500.1	Sb08g003650
Sobic.008G042600.1	Sb08g003660
Sobic.008G042800.1	Sb08g003680
Sobic.008G042900.1	Sb08g003690
Sobic.008G043000.1	Sb08g003700
Sobic.008G043100.1	Sb08g003710
Sobic.008G043500.1	Sb08g003720
Sobic.008G043600.1	Sb08g003730
Sobic.008G043600.2	Sb08g003730
Sobic.008G043600.3	Sb08g003730
Sobic.008G043700.1	Sb08g003740
Sobic.008G043800.1	Sb08g003750
Sobic.008G044000.1	Sb08g003770
Sobic.008G044100.1	Sb08g003780
Sobic.008G044300.1	Sb08g003790
Sobic.008G044400.1	Sb08g003800
Sobic.008G044450.1	Sb08g003810
Sobic.008G044500.2	Sb08g003820
Sobic.008G044500.3	Sb08g003820
Sobic.008G044600.1	Sb08g003830
Sobic.008G044900.1	Sb08g003850
Sobic.008G045000.1	Sb08g003860
Sobic.008G045300.1	Sb08g003870
Sobic.008G045700.2	Sb08g003890
Sobic.008G045700.3	Sb08g003890
Sobic.008G045800.1	Sb08g003900
Sobic.008G046200.1	Sb08g003910
Sobic.008G046300.1	Sb08g003920
Sobic.008G046300.2	Sb08g003920
Sobic.008G046300.3	Sb08g003920
Sobic.008G046300.4	Sb08g003920
Sobic.008G046500.1	Sb08g003930
Sobic.008G046600.1	Sb08g003940
Sobic.008G046800.1	Sb08g003960
Sobic.008G046800.2	Sb08g003960
Sobic.008G046900.1	Sb08g003963
Sobic.008G047000.1	Sb08g003970
Sobic.008G047000.2	Sb08g003970
Sobic.008G047100.1	Sb08g003980
Sobic.008G047300.1	Sb08g003990
Sobic.008G047400.1	Sb08g004000
Sobic.008G047400.2	Sb08g004000
Sobic.008G047500.1	Sb08g004010
Sobic.008G047500.2	Sb08g004010
Sobic.008G047500.3	Sb08g004010
Sobic.008G047500.4	Sb08g004010
Sobic.008G047500.5	Sb08g004010
Sobic.008G047600.1	Sb08g004030
Sobic.008G047700.1	Sb08g004040
Sobic.008G047700.2	Sb08g004040
Sobic.008G047800.1	Sb08g004050
Sobic.008G047800.2	Sb08g004050
Sobic.008G047900.1	Sb08g004070
Sobic.008G048200.1	Sb08g004090
Sobic.008G048300.1	Sb08g004100
Sobic.008G048400.1	Sb08g004110
Sobic.008G048800.1	Sb08g004140
Sobic.008G048900.1	Sb08g004150
Sobic.008G049100.1	Sb08g004180
Sobic.008G049200.1	Sb08g004190
Sobic.008G049200.2	Sb08g004190
Sobic.008G049300.1	Sb08g004200
Sobic.008G050400.1	Sb08g004240
Sobic.008G050400.2	Sb08g004240
Sobic.008G050400.3	Sb08g004240
Sobic.008G050500.1	Sb08g004250
Sobic.008G050700.1	Sb08g004270
Sobic.008G050700.2	Sb08g004270
Sobic.008G050700.3	Sb08g004270
Sobic.008G050800.1	Sb08g004280
Sobic.008G050900.1	Sb08g004290
Sobic.008G051000.1	Sb08g004300
Sobic.008G051100.1	Sb08g004310
Sobic.008G051200.1	Sb08g004320
Sobic.008G051300.1	Sb08g004330
Sobic.008G051300.2	Sb08g004330
Sobic.008G051500.1	Sb08g004360
Sobic.008G051700.1	Sb08g004370
Sobic.008G051800.1	Sb08g004380
Sobic.008G052000.1	Sb08g004400
Sobic.008G052200.1	Sb08g004410
Sobic.008G052300.1	Sb08g004420
Sobic.008G052300.2	Sb08g004420
Sobic.008G052300.3	Sb08g004420
Sobic.008G052400.1	Sb08g004430
Sobic.008G052600.1	Sb08g004460
